transaction_id,timestamp,amount,currency,merchant_name,merchant_category,card_type,location_city,location_country,latitude,longitude,is_fraud
4063,2025-08-07 21:35:08,20.92,EUR,FixItAll_354,Services,Visa,Berlin,Germany,52.52,13.405,0
13606,2025-08-07 22:32:57,5.98,EUR,EatWell Diner_882,Restaurants,Visa,London,UK,51.5074,-0.1278,0
12793,2025-08-07 23:10:43,6.02,EUR,SuperMart_664,Groceries,Visa,Berlin,Germany,52.52,13.405,0
4752,2025-08-08 00:35:55,10.27,EUR,BurgerJoint_391,Restaurants,Visa,Berlin,Germany,52.52,13.405,0
19141,2025-08-08 00:56:34,1836.25,EUR,BetNow_687,Gambling,Amex,New York,USA,40.7128,-74.006,1
917,2025-08-08 01:51:08,13.46,EUR,TravelGo_130,Travel,Amex,Paris,France,48.8566,2.3522,0
2212,2025-08-08 02:13:56,2.73,EUR,EatWell Diner_883,Restaurants,Amex,Rome,Italy,41.9028,12.4964,0
9559,2025-08-08 02:54:52,1411.26,EUR,LuckySpin Casino_324,Gambling,Visa,London,UK,51.5074,-0.1278,1
17057,2025-08-08 02:55:12,5.74,EUR,FreshFoods_431,Groceries,Amex,Online,Global,0.0,0.0,0
35,2025-08-08 03:08:43,22.45,EUR,CinemaWorld_314,Entertainment,Amex,Rome,Italy,41.9028,12.4964,0
11453,2025-08-08 04:22:15,10.57,EUR,TechGadgets_351,Electronics,Mastercard,Rome,Italy,41.9028,12.4964,0
1890,2025-08-08 05:51:05,18.56,EUR,WebShopX_424,Online Retail,Visa,Berlin,Germany,52.52,13.405,0
2919,2025-08-08 06:24:53,9.2,EUR,CafeLuxe_680,Restaurants,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
3396,2025-08-08 06:59:03,19.54,EUR,WebShopX_978,Online Retail,Visa,London,UK,51.5074,-0.1278,0
4830,2025-08-08 07:42:12,12.13,EUR,SuperMart_206,Groceries,Amex,Dublin,Ireland,53.3498,-6.2603,0
13871,2025-08-08 07:46:36,5.69,EUR,GameZone_478,Entertainment,Mastercard,Rome,Italy,41.9028,12.4964,0
18915,2025-08-08 07:48:39,6.02,EUR,GlobalMarket_740,Online Retail,Amex,Dublin,Ireland,53.3498,-6.2603,0
3577,2025-08-08 09:27:22,11.39,EUR,FreshFoods_166,Groceries,Amex,London,UK,51.5074,-0.1278,0
10045,2025-08-08 09:32:09,52.64,EUR,QuickGas_174,Fuel,Mastercard,Rome,Italy,41.9028,12.4964,0
7209,2025-08-08 12:23:51,9.71,EUR,HotelVista_807,Travel,Mastercard,London,UK,51.5074,-0.1278,0
10890,2025-08-08 12:52:41,14.47,EUR,QuickGas_325,Fuel,Visa,Berlin,Germany,52.52,13.405,0
10268,2025-08-08 12:54:44,8.04,EUR,FuelUp_776,Fuel,Visa,Rome,Italy,41.9028,12.4964,0
11289,2025-08-08 12:55:22,30.61,EUR,CafeLuxe_292,Restaurants,Amex,Berlin,Germany,52.52,13.405,0
933,2025-08-08 13:43:37,147.02,EUR,HotelVista_646,Travel,Visa,Online,Global,0.0,0.0,1
1057,2025-08-08 13:50:30,3.55,EUR,InternetNet_897,Utilities,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
5863,2025-08-08 14:39:18,25.01,EUR,FreshFoods_824,Groceries,Mastercard,Online,Global,0.0,0.0,0
9401,2025-08-08 15:03:20,17.71,EUR,FreshFoods_748,Groceries,Amex,London,UK,51.5074,-0.1278,0
5081,2025-08-08 17:44:10,10.52,EUR,InternetNet_358,Utilities,Mastercard,Paris,France,48.8566,2.3522,0
10103,2025-08-08 18:40:47,7.46,EUR,WebShopX_213,Online Retail,Amex,Rome,Italy,41.9028,12.4964,0
12442,2025-08-08 22:00:58,8.61,EUR,GlobalMarket_214,Online Retail,Visa,Paris,France,48.8566,2.3522,0
2372,2025-08-08 22:06:16,12.57,EUR,DailyNeeds_203,Groceries,Mastercard,Berlin,Germany,52.52,13.405,0
19382,2025-08-08 22:44:01,54.03,EUR,ConcertLive_217,Entertainment,Visa,Rome,Italy,41.9028,12.4964,0
13031,2025-08-09 00:41:04,48.19,EUR,WaterWorks_994,Utilities,Amex,Rome,Italy,41.9028,12.4964,0
6611,2025-08-09 01:04:43,23.8,EUR,E-Boutique_679,Online Retail,Amex,Dublin,Ireland,53.3498,-6.2603,0
9307,2025-08-09 01:13:32,61.77,EUR,SuperMart_275,Groceries,Mastercard,Rome,Italy,41.9028,12.4964,0
7724,2025-08-09 02:19:11,20.99,EUR,GlobalMarket_469,Online Retail,Amex,Rome,Italy,41.9028,12.4964,0
2972,2025-08-09 02:32:09,19.39,EUR,FuelUp_233,Fuel,Visa,Berlin,Germany,52.52,13.405,0
6299,2025-08-09 03:49:08,9.11,EUR,FixItAll_998,Services,Visa,Rome,Italy,41.9028,12.4964,0
12806,2025-08-09 05:07:18,4.17,EUR,FreshFoods_902,Groceries,Visa,Rome,Italy,41.9028,12.4964,0
4064,2025-08-09 05:22:45,5.7,EUR,QuickGas_656,Fuel,Mastercard,Berlin,Germany,52.52,13.405,0
16309,2025-08-09 13:28:52,6.41,EUR,CleanPro_808,Services,Visa,Berlin,Germany,52.52,13.405,0
5878,2025-08-09 16:28:01,47.54,EUR,WaterWorks_913,Utilities,Amex,Berlin,Germany,52.52,13.405,0
19413,2025-08-09 16:58:15,6.48,EUR,ConcertLive_513,Entertainment,Amex,Paris,France,48.8566,2.3522,0
4483,2025-08-09 17:26:19,20.44,EUR,DailyNeeds_279,Groceries,Mastercard,Rome,Italy,41.9028,12.4964,0
6027,2025-08-09 18:17:02,36.19,EUR,CinemaWorld_793,Entertainment,Visa,Dublin,Ireland,53.3498,-6.2603,0
3058,2025-08-09 18:43:42,19.75,EUR,GlobalMarket_622,Online Retail,Visa,Dublin,Ireland,53.3498,-6.2603,0
13312,2025-08-09 20:29:21,3.78,EUR,WebShopX_309,Online Retail,Visa,Berlin,Germany,52.52,13.405,0
4120,2025-08-09 23:55:41,28.67,EUR,GlobalMarket_892,Online Retail,Amex,Dublin,Ireland,53.3498,-6.2603,0
19797,2025-08-10 00:29:07,25.7,EUR,WebShopX_923,Online Retail,Visa,Rome,Italy,41.9028,12.4964,0
509,2025-08-10 01:16:36,75.84,EUR,FreshFoods_470,Groceries,Mastercard,London,UK,51.5074,-0.1278,0
6782,2025-08-10 01:20:38,17.75,EUR,CafeLuxe_355,Restaurants,Amex,Rome,Italy,41.9028,12.4964,0
14663,2025-08-10 01:23:33,14.29,EUR,FuelUp_170,Fuel,Mastercard,London,UK,51.5074,-0.1278,0
2727,2025-08-10 01:47:09,9.03,EUR,HotelVista_391,Travel,Mastercard,Paris,France,48.8566,2.3522,0
8296,2025-08-10 02:09:29,19.87,EUR,FixItAll_219,Services,Mastercard,Berlin,Germany,52.52,13.405,0
18926,2025-08-10 03:44:55,22.38,EUR,WebShopX_131,Online Retail,Visa,London,UK,51.5074,-0.1278,0
4942,2025-08-10 04:04:43,8.6,EUR,CinemaWorld_496,Entertainment,Visa,Paris,France,48.8566,2.3522,0
6051,2025-08-10 06:05:12,8.52,EUR,FixItAll_956,Services,Amex,Online,Global,0.0,0.0,0
18264,2025-08-10 09:25:55,19.53,EUR,HotelVista_201,Travel,Visa,Berlin,Germany,52.52,13.405,0
15879,2025-08-10 09:31:46,16.58,EUR,EatWell Diner_455,Restaurants,Visa,Lagos,Nigeria,6.5244,3.3792,0
13052,2025-08-10 09:41:11,7.78,EUR,SuperMart_450,Groceries,Mastercard,Rome,Italy,41.9028,12.4964,0
487,2025-08-10 09:55:44,7.71,EUR,CafeLuxe_644,Restaurants,Amex,Dublin,Ireland,53.3498,-6.2603,0
6458,2025-08-10 13:27:50,17.56,EUR,SuperMart_243,Groceries,Visa,London,UK,51.5074,-0.1278,0
6514,2025-08-10 14:11:16,4.7,EUR,CafeLuxe_461,Restaurants,Amex,Paris,France,48.8566,2.3522,0
14881,2025-08-10 16:17:58,22.46,EUR,E-Boutique_237,Online Retail,Mastercard,Paris,France,48.8566,2.3522,0
10172,2025-08-10 16:19:51,16.05,EUR,CinemaWorld_317,Entertainment,Visa,Paris,France,48.8566,2.3522,0
3657,2025-08-10 18:34:10,10.07,EUR,FreshFoods_849,Groceries,Visa,Berlin,Germany,52.52,13.405,0
606,2025-08-10 20:10:45,5.04,EUR,BurgerJoint_634,Restaurants,Visa,London,UK,51.5074,-0.1278,0
9821,2025-08-10 22:17:27,7.69,EUR,CafeLuxe_974,Restaurants,Amex,London,UK,51.5074,-0.1278,0
10419,2025-08-10 22:56:40,7.84,EUR,SuperMart_946,Groceries,Amex,Berlin,Germany,52.52,13.405,0
1007,2025-08-11 02:20:59,11.76,EUR,CafeLuxe_930,Restaurants,Mastercard,Rome,Italy,41.9028,12.4964,0
4728,2025-08-11 03:49:58,5.18,EUR,FreshFoods_958,Groceries,Visa,Paris,France,48.8566,2.3522,0
909,2025-08-11 04:09:54,11.07,EUR,DailyNeeds_721,Groceries,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
9706,2025-08-11 05:42:22,3.31,EUR,ConcertLive_853,Entertainment,Amex,Dublin,Ireland,53.3498,-6.2603,0
6433,2025-08-11 07:30:22,14.5,EUR,DailyNeeds_673,Groceries,Amex,Dublin,Ireland,53.3498,-6.2603,0
17739,2025-08-11 08:19:56,2.61,EUR,EatWell Diner_324,Restaurants,Mastercard,Paris,France,48.8566,2.3522,0
18317,2025-08-11 09:02:00,13.01,EUR,GlobalMarket_150,Online Retail,Visa,Dublin,Ireland,53.3498,-6.2603,0
1404,2025-08-11 10:27:53,11.62,EUR,QuickGas_213,Fuel,Mastercard,Berlin,Germany,52.52,13.405,0
2101,2025-08-11 11:13:29,4.77,EUR,WebShopX_640,Online Retail,Visa,Rome,Italy,41.9028,12.4964,0
9095,2025-08-11 11:47:01,18.56,EUR,QuickGas_389,Fuel,Visa,Berlin,Germany,52.52,13.405,0
2214,2025-08-11 12:26:10,13.25,EUR,FreshFoods_946,Groceries,Mastercard,Berlin,Germany,52.52,13.405,0
3303,2025-08-11 12:43:13,6.23,EUR,FreshFoods_340,Groceries,Mastercard,London,UK,51.5074,-0.1278,0
15561,2025-08-11 13:44:51,1.92,EUR,TechGadgets_942,Electronics,Amex,London,UK,51.5074,-0.1278,0
3023,2025-08-11 14:48:41,4.54,EUR,CafeLuxe_336,Restaurants,Mastercard,London,UK,51.5074,-0.1278,0
3991,2025-08-11 14:52:53,15.17,EUR,WebShopX_174,Online Retail,Visa,Paris,France,48.8566,2.3522,0
10861,2025-08-11 15:02:25,55.99,EUR,BurgerJoint_818,Restaurants,Visa,Rome,Italy,41.9028,12.4964,0
9226,2025-08-11 16:14:32,17.89,EUR,ConcertLive_592,Entertainment,Mastercard,Berlin,Germany,52.52,13.405,0
16934,2025-08-11 16:48:38,13.5,EUR,StreamFlix_438,Subscription,Mastercard,Lagos,Nigeria,6.5244,3.3792,0
8170,2025-08-11 19:48:33,8.47,EUR,InternetNet_871,Utilities,Amex,Dublin,Ireland,53.3498,-6.2603,0
12955,2025-08-11 21:34:55,5.3,EUR,PowerCo_583,Utilities,Visa,Rome,Italy,41.9028,12.4964,0
16363,2025-08-11 22:58:05,3.57,EUR,FreshFoods_681,Groceries,Mastercard,London,UK,51.5074,-0.1278,0
14761,2025-08-11 23:47:35,22.61,EUR,ElectroHub_333,Electronics,Amex,London,UK,51.5074,-0.1278,0
9289,2025-08-12 00:06:55,19.1,EUR,CloudService_280,Subscription,Mastercard,London,UK,51.5074,-0.1278,0
12797,2025-08-12 00:58:56,14.83,EUR,TechGadgets_396,Electronics,Visa,London,UK,51.5074,-0.1278,0
13140,2025-08-12 01:06:50,19.68,EUR,HotelVista_943,Travel,Visa,Dublin,Ireland,53.3498,-6.2603,0
2499,2025-08-12 01:43:36,6.12,EUR,FlyAway Airlines_228,Travel,Visa,Paris,France,48.8566,2.3522,0
12436,2025-08-12 02:06:19,46.13,EUR,TravelGo_199,Travel,Mastercard,Rome,Italy,41.9028,12.4964,0
9776,2025-08-12 03:29:29,8.43,EUR,GlobalMarket_410,Online Retail,Amex,Berlin,Germany,52.52,13.405,0
15373,2025-08-12 04:43:51,40.32,EUR,SuperMart_834,Groceries,Amex,Paris,France,48.8566,2.3522,0
1696,2025-08-12 04:48:40,13.38,EUR,DailyNeeds_229,Groceries,Amex,Tokyo,Japan,35.6895,139.6917,0
2976,2025-08-12 05:50:40,17.89,EUR,TechGadgets_516,Electronics,Visa,Paris,France,48.8566,2.3522,0
6654,2025-08-12 06:36:28,4.12,EUR,FreshFoods_395,Groceries,Visa,Rome,Italy,41.9028,12.4964,0
9858,2025-08-12 08:26:56,14.12,EUR,StreamFlix_328,Subscription,Visa,Dublin,Ireland,53.3498,-6.2603,0
15905,2025-08-12 09:18:47,5.82,EUR,E-Boutique_368,Online Retail,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
10262,2025-08-12 09:22:17,11.24,EUR,CinemaWorld_579,Entertainment,Amex,Dublin,Ireland,53.3498,-6.2603,0
13665,2025-08-12 09:49:52,2.49,EUR,PowerCo_714,Utilities,Mastercard,Rome,Italy,41.9028,12.4964,0
10247,2025-08-12 11:45:53,8.54,EUR,FreshFoods_588,Groceries,Visa,Paris,France,48.8566,2.3522,0
4343,2025-08-12 16:20:47,15.28,EUR,DailyNeeds_999,Groceries,Mastercard,Berlin,Germany,52.52,13.405,0
9779,2025-08-12 18:19:10,17.4,EUR,GlobalMarket_712,Online Retail,Visa,Berlin,Germany,52.52,13.405,0
19660,2025-08-12 19:59:35,5.56,EUR,CloudService_365,Subscription,Visa,London,UK,51.5074,-0.1278,0
751,2025-08-12 21:05:36,13.59,EUR,WebShopX_350,Online Retail,Amex,Berlin,Germany,52.52,13.405,0
2412,2025-08-12 21:17:59,9.77,EUR,ElectroHub_829,Electronics,Amex,London,UK,51.5074,-0.1278,0
19840,2025-08-12 21:52:12,29.37,EUR,E-Boutique_391,Online Retail,Amex,Rome,Italy,41.9028,12.4964,0
13232,2025-08-12 22:20:43,15.85,EUR,QuickGas_109,Fuel,Visa,Dublin,Ireland,53.3498,-6.2603,0
9027,2025-08-12 22:33:14,4.74,EUR,E-Boutique_216,Online Retail,Amex,Berlin,Germany,52.52,13.405,0
9960,2025-08-13 00:59:27,12.78,EUR,FreshFoods_256,Groceries,Visa,Paris,France,48.8566,2.3522,0
5307,2025-08-13 02:37:46,4.15,EUR,TravelGo_988,Travel,Visa,Berlin,Germany,52.52,13.405,0
15508,2025-08-13 03:23:28,32.38,EUR,FreshFoods_185,Groceries,Amex,Paris,France,48.8566,2.3522,0
3100,2025-08-13 03:43:06,7.57,EUR,EatWell Diner_315,Restaurants,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
18924,2025-08-13 03:49:27,36.29,EUR,WebShopX_135,Online Retail,Amex,Dublin,Ireland,53.3498,-6.2603,0
9658,2025-08-13 04:40:47,20.92,EUR,TechGadgets_585,Electronics,Mastercard,Berlin,Germany,52.52,13.405,0
17688,2025-08-13 04:47:01,9.85,EUR,SuperMart_464,Groceries,Amex,Berlin,Germany,52.52,13.405,0
17245,2025-08-13 05:03:53,18.63,EUR,E-Boutique_325,Online Retail,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
2875,2025-08-13 08:57:57,8.25,EUR,BetNow_992,Gambling,Visa,Berlin,Germany,52.52,13.405,0
15909,2025-08-13 09:17:43,3.26,EUR,ConcertLive_675,Entertainment,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
5329,2025-08-13 09:31:36,7.03,EUR,WebShopX_484,Online Retail,Amex,Paris,France,48.8566,2.3522,0
68,2025-08-13 10:48:12,26.43,EUR,SuperMart_322,Groceries,Visa,Rome,Italy,41.9028,12.4964,0
16662,2025-08-13 11:05:38,10.52,EUR,GlobalMarket_709,Online Retail,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
14427,2025-08-13 12:20:45,19.94,EUR,EatWell Diner_740,Restaurants,Amex,Rome,Italy,41.9028,12.4964,0
5712,2025-08-13 14:00:45,10.9,EUR,FuelUp_886,Fuel,Amex,Rome,Italy,41.9028,12.4964,0
17311,2025-08-13 15:32:29,129.8,EUR,SuperMart_673,Groceries,Mastercard,London,UK,51.5074,-0.1278,0
8460,2025-08-13 17:12:51,14.49,EUR,FuelUp_266,Fuel,Visa,Rome,Italy,41.9028,12.4964,0
15217,2025-08-13 18:40:44,12.24,EUR,PowerCo_739,Utilities,Visa,London,UK,51.5074,-0.1278,0
4092,2025-08-13 19:50:39,6.14,EUR,QuickGas_793,Fuel,Visa,London,UK,51.5074,-0.1278,0
5362,2025-08-13 20:37:02,14.09,EUR,QuickGas_408,Fuel,Visa,Dublin,Ireland,53.3498,-6.2603,0
2344,2025-08-13 20:59:57,4.15,EUR,QuickGas_395,Fuel,Visa,London,UK,51.5074,-0.1278,0
10238,2025-08-13 22:09:19,7.5,EUR,E-Boutique_649,Online Retail,Visa,London,UK,51.5074,-0.1278,0
6054,2025-08-13 23:11:23,6.49,EUR,DailyNeeds_551,Groceries,Amex,Dublin,Ireland,53.3498,-6.2603,0
10907,2025-08-13 23:43:48,10.27,EUR,FuelUp_873,Fuel,Visa,Rome,Italy,41.9028,12.4964,0
8313,2025-08-14 02:09:16,17.21,EUR,QuickGas_764,Fuel,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
2568,2025-08-14 02:11:45,5.27,EUR,E-Boutique_518,Online Retail,Visa,London,UK,51.5074,-0.1278,0
15503,2025-08-14 02:58:51,9.71,EUR,CleanPro_366,Services,Visa,London,UK,51.5074,-0.1278,0
6517,2025-08-14 03:09:07,18.17,EUR,SuperMart_869,Groceries,Visa,Rome,Italy,41.9028,12.4964,0
17399,2025-08-14 03:54:34,5.6,EUR,FixItAll_121,Services,Amex,Rome,Italy,41.9028,12.4964,0
7270,2025-08-14 06:14:01,1.84,EUR,DailyNeeds_368,Groceries,Mastercard,Rome,Italy,41.9028,12.4964,0
6405,2025-08-14 07:52:56,2.24,EUR,BurgerJoint_235,Restaurants,Mastercard,London,UK,51.5074,-0.1278,0
13231,2025-08-14 08:34:04,20.89,EUR,FreshFoods_779,Groceries,Amex,Rome,Italy,41.9028,12.4964,0
15144,2025-08-14 08:34:41,8.48,EUR,FlyAway Airlines_230,Travel,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
3416,2025-08-14 10:51:53,20.5,EUR,FuelUp_536,Fuel,Mastercard,Berlin,Germany,52.52,13.405,0
4621,2025-08-14 11:02:27,6.87,EUR,TechGadgets_197,Electronics,Amex,London,UK,51.5074,-0.1278,0
12583,2025-08-14 11:06:49,7.94,EUR,GlobalMarket_570,Online Retail,Visa,Paris,France,48.8566,2.3522,0
12768,2025-08-14 11:34:00,26.38,EUR,FreshFoods_711,Groceries,Amex,London,UK,51.5074,-0.1278,0
16310,2025-08-14 11:41:48,6.43,EUR,ElectroHub_364,Electronics,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
17190,2025-08-14 13:10:53,1.68,EUR,CafeLuxe_446,Restaurants,Amex,Paris,France,48.8566,2.3522,0
19870,2025-08-14 13:36:48,22.55,EUR,ConcertLive_297,Entertainment,Visa,Paris,France,48.8566,2.3522,0
8132,2025-08-14 14:52:58,22.16,EUR,FlyAway Airlines_955,Travel,Amex,Dublin,Ireland,53.3498,-6.2603,0
668,2025-08-14 15:49:19,11.02,EUR,PowerCo_362,Utilities,Mastercard,Rome,Italy,41.9028,12.4964,0
5659,2025-08-14 15:51:19,5.37,EUR,FreshFoods_674,Groceries,Mastercard,London,UK,51.5074,-0.1278,0
7982,2025-08-14 17:01:52,3.63,EUR,GameZone_570,Entertainment,Mastercard,Rome,Italy,41.9028,12.4964,0
1122,2025-08-14 17:33:07,30.96,EUR,CleanPro_930,Services,Amex,London,UK,51.5074,-0.1278,0
4576,2025-08-14 19:15:43,3.16,EUR,GlobalMarket_869,Online Retail,Visa,Dublin,Ireland,53.3498,-6.2603,0
5269,2025-08-14 19:19:39,38.99,EUR,WebShopX_800,Online Retail,Visa,Dublin,Ireland,53.3498,-6.2603,0
15586,2025-08-14 19:46:51,4.63,EUR,ConcertLive_879,Entertainment,Visa,Dublin,Ireland,53.3498,-6.2603,0
2543,2025-08-14 21:12:58,11.49,EUR,FlyAway Airlines_903,Travel,Mastercard,London,UK,51.5074,-0.1278,0
14752,2025-08-14 22:08:47,8.46,EUR,DailyNeeds_232,Groceries,Visa,Paris,France,48.8566,2.3522,0
7019,2025-08-14 23:10:00,14.06,EUR,CafeLuxe_570,Restaurants,Amex,Paris,France,48.8566,2.3522,0
18065,2025-08-15 00:44:27,47.31,EUR,HotelVista_209,Travel,Mastercard,Berlin,Germany,52.52,13.405,0
19176,2025-08-15 04:59:29,4.47,EUR,GlobalMarket_405,Online Retail,Mastercard,London,UK,51.5074,-0.1278,0
13576,2025-08-15 05:07:23,13.91,EUR,E-Boutique_559,Online Retail,Mastercard,Rome,Italy,41.9028,12.4964,0
9580,2025-08-15 06:20:43,12.79,EUR,FlyAway Airlines_913,Travel,Visa,Paris,France,48.8566,2.3522,0
6498,2025-08-15 06:44:19,49.06,EUR,CafeLuxe_935,Restaurants,Mastercard,London,UK,51.5074,-0.1278,0
18079,2025-08-15 06:54:39,20.03,EUR,DailyNeeds_899,Groceries,Visa,Dublin,Ireland,53.3498,-6.2603,0
12892,2025-08-15 06:56:57,51.0,EUR,CloudService_724,Subscription,Mastercard,Paris,France,48.8566,2.3522,0
5493,2025-08-15 07:03:39,10.2,EUR,ConcertLive_535,Entertainment,Amex,Paris,France,48.8566,2.3522,0
17301,2025-08-15 07:13:10,18.36,EUR,ElectroHub_666,Electronics,Mastercard,Rome,Italy,41.9028,12.4964,0
4662,2025-08-15 07:47:59,1.7,EUR,FuelUp_921,Fuel,Visa,Rome,Italy,41.9028,12.4964,0
17680,2025-08-15 09:20:21,58.62,EUR,EatWell Diner_681,Restaurants,Visa,Rome,Italy,41.9028,12.4964,0
2776,2025-08-15 10:56:28,1.73,EUR,GlobalMarket_102,Online Retail,Visa,London,UK,51.5074,-0.1278,0
13458,2025-08-15 11:07:51,15.39,EUR,GameZone_774,Entertainment,Visa,Dublin,Ireland,53.3498,-6.2603,0
7101,2025-08-15 12:58:28,15.85,EUR,WaterWorks_453,Utilities,Mastercard,Berlin,Germany,52.52,13.405,0
12286,2025-08-15 13:08:12,3.92,EUR,TravelGo_757,Travel,Mastercard,Rome,Italy,41.9028,12.4964,0
10827,2025-08-15 13:08:55,15.48,EUR,WebShopX_351,Online Retail,Mastercard,Paris,France,48.8566,2.3522,0
17679,2025-08-15 13:11:39,40.65,EUR,WebShopX_941,Online Retail,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
11991,2025-08-15 14:16:00,32.81,EUR,SuperMart_799,Groceries,Visa,Paris,France,48.8566,2.3522,0
15562,2025-08-15 14:18:15,20.45,EUR,E-Boutique_249,Online Retail,Mastercard,Berlin,Germany,52.52,13.405,0
18198,2025-08-15 14:21:17,12.79,EUR,EatWell Diner_974,Restaurants,Visa,Dublin,Ireland,53.3498,-6.2603,0
1928,2025-08-15 15:16:11,5.32,EUR,QuickGas_898,Fuel,Amex,Berlin,Germany,52.52,13.405,0
6197,2025-08-15 19:40:43,11.24,EUR,SuperMart_847,Groceries,Amex,Paris,France,48.8566,2.3522,0
15650,2025-08-15 19:57:34,2.8,EUR,HotelVista_562,Travel,Amex,Dublin,Ireland,53.3498,-6.2603,0
9850,2025-08-15 20:37:15,11.48,EUR,EatWell Diner_944,Restaurants,Amex,Dublin,Ireland,53.3498,-6.2603,0
16879,2025-08-15 21:40:48,8.29,EUR,GameZone_900,Entertainment,Amex,Paris,France,48.8566,2.3522,0
9724,2025-08-15 22:44:27,43.77,EUR,CafeLuxe_176,Restaurants,Visa,Berlin,Germany,52.52,13.405,0
12905,2025-08-16 00:04:39,7.31,EUR,SuperMart_711,Groceries,Amex,Rome,Italy,41.9028,12.4964,0
4020,2025-08-16 00:37:06,8.65,EUR,E-Boutique_574,Online Retail,Amex,Berlin,Germany,52.52,13.405,0
15033,2025-08-16 01:54:17,16.5,EUR,CafeLuxe_639,Restaurants,Visa,Dublin,Ireland,53.3498,-6.2603,0
9798,2025-08-16 02:02:38,11.45,EUR,FreshFoods_707,Groceries,Amex,Dublin,Ireland,53.3498,-6.2603,0
13422,2025-08-16 02:12:18,9.07,EUR,QuickGas_979,Fuel,Amex,Paris,France,48.8566,2.3522,0
607,2025-08-16 02:36:52,17.41,EUR,InternetNet_829,Utilities,Visa,Rome,Italy,41.9028,12.4964,0
9210,2025-08-16 04:36:57,24.54,EUR,CleanPro_823,Services,Amex,Rome,Italy,41.9028,12.4964,0
5733,2025-08-16 04:37:51,31.51,EUR,GlobalMarket_241,Online Retail,Mastercard,Tokyo,Japan,35.6895,139.6917,0
5396,2025-08-16 04:53:54,15.21,EUR,FreshFoods_935,Groceries,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
4179,2025-08-16 05:19:08,25.93,EUR,GlobalMarket_115,Online Retail,Amex,London,UK,51.5074,-0.1278,0
396,2025-08-16 06:42:40,4.49,EUR,E-Boutique_364,Online Retail,Visa,Berlin,Germany,52.52,13.405,0
16378,2025-08-16 09:51:54,8.77,EUR,CloudService_771,Subscription,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
5602,2025-08-16 09:52:13,11.02,EUR,WebShopX_447,Online Retail,Mastercard,Berlin,Germany,52.52,13.405,0
7330,2025-08-16 11:33:39,2.74,EUR,FlyAway Airlines_745,Travel,Amex,Dublin,Ireland,53.3498,-6.2603,0
7390,2025-08-16 11:34:44,9.49,EUR,E-Boutique_857,Online Retail,Visa,Paris,France,48.8566,2.3522,0
2597,2025-08-16 13:01:50,27.61,EUR,WebShopX_880,Online Retail,Amex,Paris,France,48.8566,2.3522,0
2014,2025-08-16 13:15:59,6.99,EUR,DailyNeeds_826,Groceries,Mastercard,Rome,Italy,41.9028,12.4964,0
5251,2025-08-16 13:30:57,14.06,EUR,DailyNeeds_669,Groceries,Amex,London,UK,51.5074,-0.1278,0
344,2025-08-16 14:09:34,42.8,EUR,PowerCo_985,Utilities,Amex,Dublin,Ireland,53.3498,-6.2603,0
1867,2025-08-16 14:16:33,12.34,EUR,TechGadgets_906,Electronics,Visa,Berlin,Germany,52.52,13.405,0
2441,2025-08-16 14:50:01,4.13,EUR,WebShopX_357,Online Retail,Mastercard,Online,Global,0.0,0.0,0
7606,2025-08-16 15:19:53,9.6,EUR,FreshFoods_785,Groceries,Mastercard,Rome,Italy,41.9028,12.4964,0
16064,2025-08-16 16:00:27,21.94,EUR,FuelUp_291,Fuel,Mastercard,Berlin,Germany,52.52,13.405,0
19830,2025-08-16 16:50:12,5.29,EUR,EatWell Diner_911,Restaurants,Amex,Paris,France,48.8566,2.3522,0
14622,2025-08-16 16:52:57,8.71,EUR,SuperMart_661,Groceries,Visa,Rome,Italy,41.9028,12.4964,0
2077,2025-08-16 18:18:32,7.09,EUR,BurgerJoint_121,Restaurants,Visa,Berlin,Germany,52.52,13.405,0
19571,2025-08-16 18:25:34,4.58,EUR,CafeLuxe_964,Restaurants,Mastercard,London,UK,51.5074,-0.1278,0
17091,2025-08-16 18:54:42,13.69,EUR,ConcertLive_757,Entertainment,Amex,Berlin,Germany,52.52,13.405,0
6868,2025-08-16 19:08:06,4.82,EUR,BurgerJoint_685,Restaurants,Amex,Paris,France,48.8566,2.3522,0
16015,2025-08-16 20:47:16,24.15,EUR,GlobalMarket_246,Online Retail,Amex,London,UK,51.5074,-0.1278,0
5867,2025-08-16 21:25:58,8.69,EUR,SuperMart_647,Groceries,Mastercard,Berlin,Germany,52.52,13.405,0
12469,2025-08-16 21:38:21,7.65,EUR,PowerCo_976,Utilities,Amex,Paris,France,48.8566,2.3522,0
